-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2018 through 10/22/2025 in LST
Location: Latitude  31.5587   Longitude 74.3507 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 209.49 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
SZA                    CERES SYN1deg Solar Zenith Angle (Degrees) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
QV2M                   MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
PS                     MERRA-2 Surface Pressure (kPa) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
WD10M                  MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,SZA,T2M,QV2M,RH2M,PS,WS10M,WD10M
2023,11,12,3,0.0,0.0,0.0,0.0,90.0,14.68,8.57,81.6,99.48,1.2,335.8
2023,11,12,4,0.0,0.0,0.0,0.0,90.0,14.19,8.49,83.44,99.48,1.16,336.5
2023,11,12,5,0.0,0.0,0.0,0.0,90.0,13.99,8.39,83.54,99.48,1.02,325.4
2023,11,12,6,9.62,9.62,17.66,11.37,88.6,13.91,8.3,83.1,99.5,1.02,300.6
2023,11,12,7,143.25,143.1,402.84,65.09,78.62,14.57,8.73,83.74,99.52,1.17,277.9
2023,11,12,8,336.65,336.35,655.71,92.18,68.06,16.63,8.87,74.58,99.56,1.81,262.7
2023,11,12,9,501.75,501.38,762.25,106.73,59.09,19.33,9.28,65.84,99.59,2.14,263.0
2023,11,12,10,616.72,615.75,816.46,114.94,52.56,22.94,8.75,49.75,99.58,2.98,281.8
2023,11,12,11,654.4,652.88,780.97,138.29,49.46,24.13,8.74,46.23,99.54,3.01,295.5
2023,11,12,12,638.83,636.72,756.6,145.57,50.43,24.78,8.68,44.12,99.44,3.04,309.1
2023,11,12,13,558.38,557.35,773.14,117.48,55.26,25.06,8.62,43.06,99.36,3.07,317.4
2023,11,12,14,419.95,418.88,692.62,102.22,63.06,25.0,8.46,42.39,99.31,2.99,319.8
2023,11,12,15,241.5,240.75,526.33,82.26,72.87,24.31,8.64,45.1,99.28,2.66,318.2
2023,11,12,16,59.8,59.58,175.69,35.95,83.96,22.2,10.46,61.93,99.25,1.85,315.2
2023,11,12,17,0.0,0.0,0.0,0.0,90.0,20.26,8.71,58.15,99.24,1.74,313.6
2023,11,12,18,0.0,0.0,0.0,0.0,90.0,19.96,8.06,54.85,99.26,1.46,308.0
2023,11,12,19,0.0,0.0,0.0,0.0,90.0,19.66,7.73,53.62,99.3,1.26,297.0
2023,11,12,20,0.0,0.0,0.0,0.0,90.0,19.31,7.48,53.06,99.33,1.15,287.2
2023,11,12,21,0.0,0.0,0.0,0.0,90.0,18.81,7.31,53.51,99.35,1.03,284.6
2023,11,12,22,0.0,0.0,0.0,0.0,90.0,18.23,7.21,54.74,99.36,0.83,288.9
2023,11,12,23,0.0,0.0,0.0,0.0,90.0,17.87,7.1,55.15,99.37,0.58,304.5
2023,11,13,0,0.0,0.0,0.0,0.0,90.0,17.4,7.01,56.1,99.38,0.42,345.0
2023,11,13,1,0.0,0.0,0.0,0.0,90.0,16.71,6.96,58.19,99.38,0.5,34.3
2023,11,13,2,0.0,0.0,0.0,0.0,90.0,15.89,6.94,61.12,99.36,0.64,55.8
2023,11,13,3,0.0,0.0,0.0,0.0,90.0,15.32,6.92,63.2,99.34,0.6,65.6
2023,11,13,4,0.0,0.0,0.0,0.0,90.0,15.01,6.91,64.37,99.33,0.33,88.3
2023,11,13,5,0.0,0.0,0.0,0.0,90.0,14.65,6.9,65.8,99.34,0.3,178.1
2023,11,13,6,8.95,8.9,10.94,10.2,88.68,13.87,6.88,69.04,99.38,0.71,210.5
2023,11,13,7,135.2,134.2,337.64,62.36,78.82,14.03,7.62,75.68,99.44,1.1,222.8
2023,11,13,8,323.67,321.1,573.74,102.62,68.28,16.06,7.69,67.06,99.5,1.78,229.3
2023,11,13,9,487.83,484.6,704.92,121.82,59.33,18.33,8.19,61.87,99.55,1.73,230.4
2023,11,13,10,601.33,599.35,762.79,132.25,52.82,22.53,7.83,45.66,99.56,1.85,254.0
2023,11,13,11,622.5,620.88,655.64,183.79,49.73,24.16,7.68,40.58,99.53,1.87,266.3
2023,11,13,12,602.53,601.03,640.06,176.85,50.69,24.77,7.65,38.94,99.46,1.82,277.6
2023,11,13,13,519.8,517.12,595.12,164.74,55.49,24.96,7.6,38.23,99.39,1.76,294.8
2023,11,13,14,380.8,378.65,494.01,140.5,63.25,24.66,7.54,38.58,99.32,1.87,321.7
2023,11,13,15,212.43,211.2,347.13,100.24,73.03,23.95,7.98,42.57,99.26,2.0,342.8
2023,11,13,16,50.75,50.53,81.93,37.71,84.09,21.6,9.72,59.72,99.24,1.81,353.0
2023,11,13,17,0.0,0.0,0.0,0.0,90.0,19.53,8.43,58.9,99.25,1.92,356.4
2023,11,13,18,0.0,0.0,0.0,0.0,90.0,18.93,8.03,58.28,99.29,1.78,356.5
2023,11,13,19,0.0,0.0,0.0,0.0,90.0,18.5,7.83,58.42,99.35,1.65,357.2
2023,11,13,20,0.0,0.0,0.0,0.0,90.0,18.35,7.64,57.57,99.4,1.35,357.5
2023,11,13,21,0.0,0.0,0.0,0.0,90.0,18.22,7.5,57.01,99.43,1.08,3.7
2023,11,13,22,0.0,0.0,0.0,0.0,90.0,17.52,7.44,59.1,99.43,1.11,20.1
2023,11,13,23,0.0,0.0,0.0,0.0,90.0,16.59,7.43,62.6,99.43,1.32,30.4
2023,11,14,0,0.0,0.0,0.0,0.0,90.0,15.72,7.42,66.08,99.41,1.51,32.3
2023,11,14,1,0.0,0.0,0.0,0.0,90.0,14.96,7.41,69.28,99.39,1.61,29.4
2023,11,14,2,0.0,0.0,0.0,0.0,90.0,14.42,7.36,71.23,99.35,1.58,23.5
2023,11,14,3,0.0,0.0,0.0,0.0,90.0,14.11,7.29,71.96,99.32,1.43,15.4
2023,11,14,4,0.0,0.0,0.0,0.0,90.0,13.9,7.23,72.35,99.32,1.24,3.2
2023,11,14,5,0.0,0.0,0.0,0.0,90.0,13.61,7.17,73.13,99.33,1.1,345.2
2023,11,14,6,7.8,7.78,2.57,9.49,88.77,13.33,7.13,74.1,99.38,1.04,325.5
2023,11,14,7,126.6,125.88,273.54,67.95,79.01,13.72,7.72,78.23,99.44,1.05,304.9
2023,11,14,8,305.75,304.38,490.2,117.69,68.49,15.7,7.78,69.42,99.5,1.51,292.2
2023,11,14,9,470.38,468.95,640.25,136.93,59.57,17.86,8.25,64.19,99.55,1.54,283.9
2023,11,14,10,585.05,583.83,698.37,152.69,53.08,22.15,8.01,47.78,99.54,2.52,302.4
2023,11,14,11,610.5,609.67,636.72,182.08,49.99,24.18,7.72,40.72,99.5,3.01,311.0
2023,11,14,12,593.97,593.47,613.63,186.33,50.94,24.94,7.72,38.88,99.41,2.99,313.5
2023,11,14,13,514.42,514.0,579.92,171.33,55.71,25.24,7.72,38.16,99.32,2.85,316.0
2023,11,14,14,379.52,379.23,493.66,150.12,63.44,25.03,7.73,38.66,99.25,2.5,319.5
2023,11,14,15,214.1,213.9,356.11,100.7,73.18,24.34,8.13,42.34,99.21,1.87,323.9
2023,11,14,16,50.67,50.65,91.77,36.28,84.22,22.51,9.41,54.68,99.2,1.32,327.4
2023,11,14,17,0.0,0.0,0.0,0.0,90.0,21.08,7.8,49.52,99.21,1.16,331.7
2023,11,14,18,0.0,0.0,0.0,0.0,90.0,20.48,7.43,48.98,99.27,1.03,335.4
2023,11,14,19,0.0,0.0,0.0,0.0,90.0,19.84,7.28,49.97,99.32,0.98,334.7
2023,11,14,20,0.0,0.0,0.0,0.0,90.0,19.14,7.19,51.57,99.36,1.12,327.5
2023,11,14,21,0.0,0.0,0.0,0.0,90.0,18.21,7.15,54.36,99.37,1.35,319.5
2023,11,14,22,0.0,0.0,0.0,0.0,90.0,17.36,7.09,56.87,99.37,1.59,316.8
2023,11,14,23,0.0,0.0,0.0,0.0,90.0,16.32,7.05,60.4,99.35,1.75,317.5
2023,11,15,0,0.0,0.0,0.0,0.0,90.0,15.4,6.98,63.41,99.33,1.89,319.9
2023,11,15,1,0.0,0.0,0.0,0.0,90.0,14.68,6.9,65.66,99.32,2.01,322.7
2023,11,15,2,0.0,0.0,0.0,0.0,90.0,13.9,6.84,68.44,99.29,2.1,324.9
2023,11,15,3,0.0,0.0,0.0,0.0,90.0,13.31,6.76,70.28,99.27,2.12,325.8
2023,11,15,4,0.0,0.0,0.0,0.0,90.0,12.97,6.69,71.11,99.26,2.04,325.0
2023,11,15,5,0.0,0.0,0.0,0.0,90.0,12.7,6.61,71.54,99.29,1.94,319.4
2023,11,15,6,7.57,7.57,4.29,9.61,88.85,12.26,6.56,73.12,99.33,1.94,308.5
2023,11,15,7,126.82,126.8,299.61,72.17,79.2,12.88,7.28,77.91,99.39,1.9,297.9
2023,11,15,8,309.73,309.62,536.96,110.94,68.71,15.72,7.32,65.21,99.44,2.55,290.4
2023,11,15,9,472.75,472.55,663.81,131.13,59.81,17.91,7.74,60.01,99.49,2.32,282.7
2023,11,15,10,585.38,585.12,728.86,139.76,53.34,21.84,8.05,48.91,99.48,2.71,291.4
2023,11,15,11,610.88,610.58,641.5,181.3,50.25,24.48,7.76,40.17,99.42,2.95,301.4
2023,11,15,12,593.88,593.53,629.57,180.55,51.18,25.29,7.72,38.04,99.32,2.67,305.4
2023,11,15,13,511.58,510.77,589.19,161.7,55.92,25.57,7.64,36.99,99.21,2.41,308.3
2023,11,15,14,374.88,373.83,487.18,144.3,63.61,25.39,7.54,36.87,99.14,2.04,311.8
2023,11,15,15,211.15,210.18,348.26,101.7,73.33,24.78,7.83,39.69,99.11,1.44,314.7
2023,11,15,16,46.33,46.2,56.1,35.14,84.34,23.17,8.73,48.72,99.11,0.98,307.9
2023,11,15,17,0.0,0.0,0.0,0.0,90.0,21.81,7.37,44.73,99.15,0.85,288.4
2023,11,15,18,0.0,0.0,0.0,0.0,90.0,21.05,7.09,45.11,99.2,0.86,266.0
2023,11,15,19,0.0,0.0,0.0,0.0,90.0,20.19,6.94,46.59,99.25,0.9,250.0
2023,11,15,20,0.0,0.0,0.0,0.0,90.0,19.57,6.73,46.97,99.28,0.89,244.0
2023,11,15,21,0.0,0.0,0.0,0.0,90.0,19.15,6.54,46.86,99.3,0.75,244.8
2023,11,15,22,0.0,0.0,0.0,0.0,90.0,18.72,6.38,46.96,99.29,0.47,244.5
2023,11,15,23,0.0,0.0,0.0,0.0,90.0,18.19,6.27,47.71,99.27,0.11,201.8
2023,11,16,0,0.0,0.0,0.0,0.0,90.0,17.51,6.24,49.55,99.26,0.39,106.6
2023,11,16,1,0.0,0.0,0.0,0.0,90.0,16.49,6.24,52.86,99.26,0.68,109.0
2023,11,16,2,0.0,0.0,0.0,0.0,90.0,15.8,6.23,55.15,99.25,0.78,113.3
2023,11,16,3,0.0,0.0,0.0,0.0,90.0,15.29,6.24,57.08,99.26,0.73,118.7
2023,11,16,4,0.0,0.0,0.0,0.0,90.0,14.88,6.25,58.72,99.29,0.63,122.7
2023,11,16,5,0.0,0.0,0.0,0.0,90.0,14.53,6.25,60.08,99.33,0.54,125.2
2023,11,16,6,6.45,6.55,1.13,10.46,88.92,14.16,6.25,61.58,99.4,0.51,133.4
2023,11,16,7,112.1,104.43,149.04,75.78,79.39,14.51,6.64,63.99,99.46,0.52,151.5
2023,11,16,8,286.7,263.33,331.42,135.28,68.92,16.09,7.07,61.58,99.53,0.65,173.0
2023,11,16,9,446.7,406.48,440.07,184.97,60.04,17.98,7.37,56.96,99.58,0.69,196.1
2023,11,16,10,559.25,528.08,511.86,212.48,53.59,21.59,7.58,46.83,99.59,0.72,221.0
2023,11,16,11,569.62,536.35,422.95,245.53,50.51,24.35,7.14,37.32,99.56,0.78,200.3
2023,11,16,12,553.62,503.95,314.6,284.81,51.42,25.17,7.25,36.06,99.5,0.83,195.4
2023,11,16,13,475.05,454.98,355.49,238.37,56.13,25.46,7.26,35.47,99.43,0.64,190.8
2023,11,16,14,344.08,327.92,307.79,179.75,63.79,25.37,7.36,36.13,99.39,0.36,180.0
2023,11,16,15,185.73,179.75,205.32,117.1,73.47,24.79,7.77,39.47,99.37,0.13,161.6
2023,11,16,16,40.67,40.2,27.7,37.13,84.45,23.59,8.31,45.34,99.37,0.08,352.9
2023,11,16,17,0.0,0.0,0.0,0.0,90.0,22.23,7.3,43.28,99.38,0.33,331.1
2023,11,16,18,0.0,0.0,0.0,0.0,90.0,21.31,7.2,45.19,99.43,0.53,321.2
2023,11,16,19,0.0,0.0,0.0,0.0,90.0,20.66,7.07,46.21,99.48,0.68,312.6
2023,11,16,20,0.0,0.0,0.0,0.0,90.0,20.04,6.94,47.14,99.51,0.72,303.7
2023,11,16,21,0.0,0.0,0.0,0.0,90.0,19.46,6.83,48.1,99.51,0.71,296.9
2023,11,16,22,0.0,0.0,0.0,0.0,90.0,18.97,6.72,48.79,99.5,0.61,301.6
2023,11,16,23,0.0,0.0,0.0,0.0,90.0,18.37,6.66,50.2,99.48,0.51,322.2
2023,11,17,0,0.0,0.0,0.0,0.0,90.0,17.72,6.62,51.97,99.47,0.52,348.9
2023,11,17,1,0.0,0.0,0.0,0.0,90.0,17.09,6.56,53.59,99.46,0.64,1.8
2023,11,17,2,0.0,0.0,0.0,0.0,90.0,16.5,6.54,55.47,99.46,0.8,357.1
2023,11,17,3,0.0,0.0,0.0,0.0,90.0,15.73,6.6,58.8,99.47,1.0,345.5
2023,11,17,4,0.0,0.0,0.0,0.0,90.0,15.1,6.61,61.33,99.49,1.26,335.1
2023,11,17,5,0.0,0.0,0.0,0.0,90.0,14.25,6.62,64.91,99.52,1.5,334.3
2023,11,17,6,6.2,6.15,2.46,8.99,89.0,13.74,6.6,66.92,99.56,1.66,339.6
2023,11,17,7,115.85,114.82,251.19,65.61,79.58,14.01,7.15,71.23,99.59,1.66,345.4
2023,11,17,8,294.8,289.58,495.73,110.53,69.13,16.4,7.36,62.89,99.62,1.79,348.1
2023,11,17,9,454.95,448.0,611.39,142.35,60.27,18.17,7.51,57.37,99.62,1.46,340.5
2023,11,17,10,566.67,558.92,694.85,141.73,53.84,21.18,8.09,51.24,99.6,1.53,314.2
2023,11,17,11,616.42,608.75,693.87,165.75,50.76,24.92,7.64,38.58,99.55,2.26,289.4
2023,11,17,12,601.95,594.72,663.87,173.62,51.65,26.01,7.65,36.18,99.47,2.56,279.9
2023,11,17,13,522.35,515.55,643.67,151.58,56.33,26.29,7.65,35.56,99.39,2.73,278.8
2023,11,17,14,387.15,373.1,505.85,155.71,63.95,25.92,7.72,36.66,99.34,2.72,282.1
2023,11,17,15,214.48,200.93,272.06,127.26,73.6,24.77,8.44,42.88,99.31,2.21,286.1
2023,11,17,16,47.28,42.78,35.59,39.45,84.56,22.31,10.04,59.09,99.29,1.86,285.3
2023,11,17,17,0.0,0.0,0.0,0.0,90.0,20.8,8.31,53.7,99.3,1.94,283.7
2023,11,17,18,0.0,0.0,0.0,0.0,90.0,20.13,7.85,52.9,99.32,1.92,283.2
2023,11,17,19,0.0,0.0,0.0,0.0,90.0,19.32,7.64,54.15,99.34,2.03,284.0
2023,11,17,20,0.0,0.0,0.0,0.0,90.0,18.41,7.52,56.43,99.33,2.19,285.1
2023,11,17,21,0.0,0.0,0.0,0.0,90.0,17.46,7.37,58.7,99.32,2.34,289.2
2023,11,17,22,0.0,0.0,0.0,0.0,90.0,16.56,7.26,61.21,99.29,2.49,294.9
2023,11,17,23,0.0,0.0,0.0,0.0,90.0,15.66,7.14,63.74,99.26,2.65,299.7
2023,11,18,0,0.0,0.0,0.0,0.0,90.0,14.8,6.96,65.65,99.22,2.74,303.2
2023,11,18,1,0.0,0.0,0.0,0.0,90.0,14.13,6.81,67.07,99.2,2.75,305.5
2023,11,18,2,0.0,0.0,0.0,0.0,90.0,13.68,6.71,68.04,99.18,2.69,305.9
2023,11,18,3,0.0,0.0,0.0,0.0,90.0,13.54,6.71,68.64,99.15,2.57,305.5
2023,11,18,4,0.0,0.0,0.0,0.0,90.0,13.51,6.66,68.26,99.15,2.37,304.4
2023,11,18,5,0.0,0.0,0.0,0.0,90.0,13.69,6.54,66.27,99.17,2.11,301.4
2023,11,18,6,5.68,5.57,0.79,8.94,89.07,14.09,6.38,63.04,99.24,1.73,294.2
2023,11,18,7,110.7,103.07,138.13,80.19,79.76,15.04,6.99,64.98,99.31,1.27,279.5
2023,11,18,8,282.92,259.42,305.17,157.89,69.33,16.96,6.71,55.22,99.38,1.1,255.2
2023,11,18,9,435.48,404.67,384.47,207.38,60.5,18.54,6.76,50.38,99.42,0.91,230.4
2023,11,18,10,538.03,504.77,482.74,198.64,54.08,21.28,7.23,45.45,99.43,0.82,223.0
2023,11,18,11,599.53,553.6,489.06,234.75,51.0,24.7,6.67,34.09,99.39,0.99,219.7
2023,11,18,12,570.78,532.95,442.69,227.8,51.88,25.64,6.78,32.74,99.31,0.9,210.0
2023,11,18,13,478.67,468.12,458.67,200.41,56.52,25.86,6.92,32.96,99.24,0.59,227.1
2023,11,18,14,336.2,329.83,346.8,169.99,64.11,25.56,7.22,34.98,99.18,0.6,287.5
2023,11,18,15,173.48,171.32,186.13,110.32,73.73,24.91,7.72,38.84,99.14,1.05,316.2
2023,11,18,16,36.22,36.12,18.84,29.95,84.66,22.66,9.43,54.25,99.11,1.47,329.8
2023,11,18,17,0.0,0.0,0.0,0.0,90.0,20.57,8.31,54.37,99.11,1.98,335.9
2023,11,18,18,0.0,0.0,0.0,0.0,90.0,19.52,8.09,56.51,99.15,2.15,337.6
2023,11,18,19,0.0,0.0,0.0,0.0,90.0,18.72,7.88,57.88,99.17,2.22,335.3
2023,11,18,20,0.0,0.0,0.0,0.0,90.0,17.88,7.63,59.1,99.18,2.28,330.6
2023,11,18,21,0.0,0.0,0.0,0.0,90.0,16.97,7.46,61.21,99.18,2.4,326.4
2023,11,18,22,0.0,0.0,0.0,0.0,90.0,16.06,7.33,63.73,99.18,2.53,324.5
2023,11,18,23,0.0,0.0,0.0,0.0,90.0,15.29,7.22,65.94,99.16,2.6,324.7
2023,11,19,0,0.0,0.0,0.0,0.0,90.0,14.77,7.1,67.04,99.14,2.51,324.9
2023,11,19,1,0.0,0.0,0.0,0.0,90.0,14.59,6.96,66.48,99.13,2.26,322.9
2023,11,19,2,0.0,0.0,0.0,0.0,90.0,14.62,6.8,64.83,99.12,1.96,316.0
2023,11,19,3,0.0,0.0,0.0,0.0,90.0,14.6,6.67,63.68,99.13,1.74,305.2
2023,11,19,4,0.0,0.0,0.0,0.0,90.0,14.46,6.58,63.42,99.16,1.62,295.1
2023,11,19,5,0.0,0.0,0.0,0.0,90.0,14.34,6.49,63.08,99.21,1.52,290.0
2023,11,19,6,4.32,4.32,0.0,6.44,89.14,14.28,6.41,62.6,99.3,1.3,288.9
2023,11,19,7,89.95,89.57,103.94,68.5,79.95,14.91,6.67,62.58,99.38,0.95,290.3
2023,11,19,8,239.1,238.12,253.17,142.71,69.54,16.4,7.27,62.02,99.45,0.55,293.7
2023,11,19,9,359.45,358.1,311.17,191.07,60.73,17.65,6.93,54.65,99.49,0.17,298.1
2023,11,19,10,464.3,462.7,379.06,209.99,54.32,19.56,7.5,52.46,99.49,0.15,90.0
2023,11,19,11,543.0,541.12,481.21,216.01,51.24,23.2,7.55,42.23,99.45,0.29,187.8
2023,11,19,12,510.98,509.17,427.57,221.38,52.1,25.29,7.45,36.74,99.37,1.01,189.1
2023,11,19,13,418.08,417.2,341.1,205.97,56.71,25.56,7.66,37.14,99.29,1.07,199.6
2023,11,19,14,316.55,315.5,295.22,176.46,64.27,25.49,7.8,37.95,99.24,0.93,222.8
2023,11,19,15,157.62,157.07,146.19,103.67,73.85,24.92,8.17,41.11,99.22,0.73,259.8
2023,11,19,16,31.83,31.75,9.24,28.35,84.75,23.28,9.24,51.26,99.22,0.84,302.4
2023,11,19,17,0.0,0.0,0.0,0.0,90.0,21.4,8.28,51.54,99.24,1.3,327.3
2023,11,19,18,0.0,0.0,0.0,0.0,90.0,20.22,8.13,54.45,99.28,1.64,339.2
2023,11,19,19,0.0,0.0,0.0,0.0,90.0,19.13,8.01,57.43,99.32,1.87,344.2
2023,11,19,20,0.0,0.0,0.0,0.0,90.0,18.2,7.94,60.36,99.34,2.02,345.3
2023,11,19,21,0.0,0.0,0.0,0.0,90.0,17.4,7.86,62.84,99.34,2.07,344.9
2023,11,19,22,0.0,0.0,0.0,0.0,90.0,16.66,7.76,65.02,99.34,2.09,345.6
2023,11,19,23,0.0,0.0,0.0,0.0,90.0,16.06,7.7,67.03,99.32,2.06,347.1
2023,11,20,0,0.0,0.0,0.0,0.0,90.0,15.42,7.59,68.82,99.3,2.05,348.2
2023,11,20,1,0.0,0.0,0.0,0.0,90.0,14.86,7.5,70.5,99.29,2.03,347.5
2023,11,20,2,0.0,0.0,0.0,0.0,90.0,14.39,7.42,71.89,99.28,2.02,345.7
2023,11,20,3,0.0,0.0,0.0,0.0,90.0,14.06,7.36,72.85,99.27,2.03,342.8
2023,11,20,4,0.0,0.0,0.0,0.0,90.0,13.81,7.3,73.45,99.29,2.01,336.0
2023,11,20,5,0.0,0.0,0.0,0.0,90.0,13.66,7.24,73.59,99.32,1.99,327.7
2023,11,20,6,3.33,3.33,0.0,4.95,89.2,13.54,7.19,73.7,99.38,1.95,319.4
2023,11,20,7,65.6,65.5,22.72,58.89,80.14,14.16,7.61,74.95,99.44,1.85,313.0
2023,11,20,8,193.18,192.48,118.07,143.29,69.74,16.52,7.79,65.97,99.5,2.01,307.3
2023,11,20,9,274.35,273.38,127.76,189.0,60.95,18.01,7.83,60.36,99.54,1.67,301.8
2023,11,20,10,367.67,366.38,178.53,232.37,54.55,20.54,8.29,54.57,99.54,1.53,296.9
2023,11,20,11,496.17,494.3,355.5,242.69,51.48,23.42,8.1,44.72,99.51,2.03,288.1
2023,11,20,12,471.58,469.85,325.91,240.41,52.32,24.05,8.1,43.04,99.46,1.84,285.1
2023,11,20,13,390.45,389.0,268.97,215.18,56.9,24.09,8.07,42.74,99.39,1.72,288.6
2023,11,20,14,271.25,270.2,189.09,173.13,64.41,23.76,8.03,43.36,99.32,1.68,301.9
2023,11,20,15,149.73,149.18,117.51,104.72,73.97,23.07,8.5,47.81,99.27,1.57,316.5
2023,11,20,16,32.08,32.05,9.49,29.07,84.84,21.01,9.5,60.53,99.25,1.54,325.1
2023,11,20,17,0.0,0.0,0.0,0.0,90.0,19.43,8.35,58.71,99.25,1.73,326.3
2023,11,20,18,0.0,0.0,0.0,0.0,90.0,18.65,8.06,59.52,99.28,1.8,321.1
2023,11,20,19,0.0,0.0,0.0,0.0,90.0,17.85,7.91,61.44,99.3,1.95,311.5
2023,11,20,20,0.0,0.0,0.0,0.0,90.0,16.96,7.8,64.11,99.32,2.15,300.1
2023,11,20,21,0.0,0.0,0.0,0.0,90.0,16.06,7.68,66.86,99.33,2.33,293.3
2023,11,20,22,0.0,0.0,0.0,0.0,90.0,15.36,7.52,68.47,99.32,2.37,294.7
2023,11,20,23,0.0,0.0,0.0,0.0,90.0,14.71,7.36,69.89,99.33,2.36,299.5
2023,11,21,0,0.0,0.0,0.0,0.0,90.0,14.01,7.24,71.96,99.36,2.38,302.3
2023,11,21,1,0.0,0.0,0.0,0.0,90.0,13.49,7.11,73.12,99.37,2.31,305.7
2023,11,21,2,0.0,0.0,0.0,0.0,90.0,13.2,6.97,73.04,99.35,2.14,313.7
2023,11,21,3,0.0,0.0,0.0,0.0,90.0,13.05,6.86,72.57,99.31,1.99,318.5
2023,11,21,4,0.0,0.0,0.0,0.0,90.0,12.78,6.79,73.11,99.31,1.92,313.7
2023,11,21,5,0.0,0.0,0.0,0.0,90.0,12.5,6.74,73.94,99.34,1.9,310.7
2023,11,21,6,3.8,3.75,0.0,5.64,89.27,12.35,6.69,74.15,99.37,1.81,311.6
2023,11,21,7,82.45,81.2,71.96,69.01,80.32,12.87,7.19,77.02,99.4,1.69,303.9
2023,11,21,8,236.82,233.1,257.66,142.36,69.95,15.39,7.31,66.52,99.45,2.26,287.2
2023,11,21,9,395.15,390.23,413.19,179.76,61.17,17.53,7.63,60.59,99.47,2.37,277.0
2023,11,21,10,514.28,509.15,523.49,187.07,54.78,21.39,7.8,48.71,99.46,3.14,283.1
2023,11,21,11,561.05,556.15,525.95,207.47,51.71,23.77,7.76,41.91,99.39,3.74,289.8
2023,11,21,12,553.62,548.97,550.36,189.33,52.52,24.66,7.95,40.66,99.29,3.95,293.4
2023,11,21,13,483.38,481.52,543.92,171.04,57.07,25.02,8.1,40.51,99.2,4.07,297.5
2023,11,21,14,360.58,359.23,488.6,137.57,64.56,24.75,8.25,41.9,99.15,3.98,300.8
2023,11,21,15,200.35,199.6,363.15,92.04,74.08,23.77,9.08,48.86,99.11,3.17,301.8
2023,11,21,16,43.53,43.4,84.51,32.19,84.92,20.77,10.17,65.64,99.1,2.44,298.3
2023,11,21,17,0.0,0.0,0.0,0.0,90.0,18.18,8.88,67.4,99.12,2.8,292.7
2023,11,21,18,0.0,0.0,0.0,0.0,90.0,17.27,8.52,68.52,99.15,2.89,287.7
2023,11,21,19,0.0,0.0,0.0,0.0,90.0,16.55,8.25,69.48,99.17,2.92,285.7
2023,11,21,20,0.0,0.0,0.0,0.0,90.0,15.88,8.0,70.33,99.18,2.87,287.6
2023,11,21,21,0.0,0.0,0.0,0.0,90.0,15.23,7.77,71.21,99.16,2.8,291.6
2023,11,21,22,0.0,0.0,0.0,0.0,90.0,14.52,7.57,72.6,99.11,2.78,295.4
2023,11,21,23,0.0,0.0,0.0,0.0,90.0,13.66,7.41,75.11,99.06,2.9,298.0
2023,11,22,0,0.0,0.0,0.0,0.0,90.0,12.84,7.28,77.82,99.01,3.09,300.7
2023,11,22,1,0.0,0.0,0.0,0.0,90.0,12.2,7.16,79.8,98.98,3.25,304.5
2023,11,22,2,0.0,0.0,0.0,0.0,90.0,11.64,7.07,81.75,98.95,3.22,309.3
2023,11,22,3,0.0,0.0,0.0,0.0,90.0,11.06,6.98,83.86,98.93,3.07,313.4
2023,11,22,4,0.0,0.0,0.0,0.0,90.0,10.57,6.88,85.4,98.92,2.85,315.1
2023,11,22,5,0.0,0.0,0.0,0.0,90.0,10.29,6.76,85.51,98.94,2.58,312.0
2023,11,22,6,4.65,4.65,15.64,6.17,89.33,10.26,6.62,83.96,98.99,2.31,302.1
2023,11,22,7,120.55,120.28,388.42,48.7,80.51,11.39,6.93,81.56,99.05,1.91,287.7
2023,11,22,8,310.73,310.2,685.08,76.37,70.14,14.1,6.96,68.6,99.08,2.27,270.0
2023,11,22,9,475.17,474.5,788.6,95.06,61.38,16.07,7.16,62.16,99.1,2.09,251.9
2023,11,22,10,588.92,588.15,846.34,101.74,55.01,19.24,7.64,54.28,99.08,2.15,247.0
2023,11,22,11,592.83,591.97,656.81,172.12,51.93,22.68,7.24,41.62,99.02,3.28,265.1
